review_id,char_count,word_count,sentence_count,avg_word_length,uppercase_ratio,punctuation_density,exclamation_count,question_count,has_emoji,readability_score,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,positive_keyword_count,negative_keyword_count,beach_keyword_count,temple_keyword_count,nature_keyword_count,historical_keyword_count,destination,district,location_type,has_beach,has_temple,has_nature,has_historical,district_encoded,loctype_beaches,loctype_bodies_of_water,loctype_farms,loctype_gardens,loctype_historic_sites,loctype_museums,loctype_national_parks,loctype_nature_spots,loctype_waterfalls,loctype_religious_sites,loctype_historical_sites,loctype_other,latitude,longitude
691e19a08e0bdde971bea403,190,37,4,4.162162162162162,0.02666666666666667,0.021052631578947368,1,0,0,89.98138513513517,0.056,0.708,0.236,0.8542,1,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea404,153,31,2,3.967741935483871,0.01680672268907563,0.026143790849673203,1,0,0,90.12830645161293,0.107,0.585,0.307,0.8016,2,1,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea405,140,25,3,4.64,0.02654867256637168,0.02142857142857143,0,0,0,73.16866666666668,0.0,0.654,0.346,0.8779,1,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea406,366,71,6,4.169014084507042,0.034482758620689655,0.01639344262295082,0,0,0,84.01008215962443,0.048,0.909,0.043,-0.0909,0,0,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea407,159,26,2,5.153846153846154,0.030534351145038167,0.018867924528301886,0,0,0,60.23230769230773,0.0,0.796,0.204,0.7316,1,0,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea408,211,32,3,5.625,0.023121387283236993,0.03317535545023697,0,0,0,58.53333333333336,0.025,0.568,0.407,0.9501,3,0,3,0,0,1,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea409,409,80,4,4.125,0.021538461538461538,0.012224938875305624,2,0,0,79.72750000000003,0.024,0.846,0.131,0.8585,0,0,4,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea40a,177,33,2,4.393939393939394,0.014084507042253521,0.01694915254237288,0,0,0,79.85113636363639,0.0,0.673,0.327,0.9337,3,0,4,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea40b,387,77,4,4.038961038961039,0.026058631921824105,0.007751937984496124,0,0,0,76.32741883116884,0.0,0.798,0.202,0.9598,4,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea40c,333,64,6,4.21875,0.011627906976744186,0.036036036036036036,0,0,0,80.72740983606559,0.0,0.778,0.222,0.9501,2,0,6,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea40d,140,27,1,4.222222222222222,0.026785714285714284,0.014285714285714285,0,0,0,72.89666666666668,0.0,1.0,0.0,0.0,0,0,4,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea40e,124,20,1,5.25,0.009900990099009901,0.03225806451612903,0,0,0,55.40500000000003,0.0,0.608,0.392,0.8995,3,0,4,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea40f,241,50,4,3.84,0.03804347826086957,0.03319502074688797,0,0,0,85.85950000000001,0.067,0.736,0.196,0.872,1,1,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea410,219,40,5,4.5,0.04,0.0228310502283105,1,0,0,86.62000000000002,0.0,0.824,0.176,0.8439,2,1,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea411,935,166,13,4.63855421686747,0.02,0.020320855614973262,0,0,0,65.91091552619162,0.157,0.757,0.086,-0.9178,0,4,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea412,637,116,7,4.5,0.011881188118811881,0.026687598116169546,0,0,0,76.24258620689658,0.077,0.797,0.126,0.6757,1,0,6,0,0,1,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea413,418,87,5,3.8160919540229883,0.018404907975460124,0.014354066985645933,0,0,0,83.18089655172416,0.104,0.758,0.138,0.3541,3,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea414,532,106,3,4.028301886792453,0.009478672985781991,0.009398496240601503,0,0,0,61.73285714285714,0.0,0.708,0.292,0.9896,5,0,5,0,1,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea415,371,73,4,4.095890410958904,0.0136986301369863,0.018867924528301886,0,0,0,80.53316780821919,0.019,0.739,0.242,0.9615,2,0,4,0,0,1,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea416,366,66,5,4.5606060606060606,0.017123287671232876,0.02459016393442623,2,0,0,69.59659090909092,0.162,0.753,0.085,-0.8065,2,1,3,0,1,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea417,105,22,2,3.8181818181818183,0.03614457831325301,0.009523809523809525,0,0,0,91.84272727272729,0.052,0.748,0.2,0.714,1,0,0,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea418,1736,339,23,4.123893805309734,0.02869757174392936,0.020737327188940093,0,0,0,83.38592316975064,0.05,0.883,0.067,0.8376,1,0,9,0,2,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea419,1799,360,22,4.0,0.031473533619456366,0.023346303501945526,1,0,0,80.45700367181567,0.053,0.791,0.156,0.9934,1,0,10,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea41a,111,22,1,4.090909090909091,0.02247191011235955,0.009009009009009009,0,0,0,76.83227272727274,0.0,0.811,0.189,0.5647,1,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea41b,386,74,5,4.22972972972973,0.02280130293159609,0.015544041450777202,0,0,0,86.63462162162165,0.0,0.894,0.106,0.8126,4,1,6,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea41c,100,18,4,4.611111111111111,0.05063291139240506,0.04,1,0,0,81.64803921568628,0.0,0.535,0.465,0.9041,3,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea41d,268,47,5,4.723404255319149,0.02336448598130841,0.029850746268656716,0,0,0,76.69400000000002,0.0,0.888,0.112,0.6908,1,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea41e,639,118,5,4.423728813559322,0.009823182711198428,0.014084507042253521,0,0,0,58.84879661016949,0.039,0.908,0.053,0.4215,1,1,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea41f,348,66,5,4.287878787878788,0.02888086642599278,0.017241379310344827,0,0,0,89.60972727272728,0.0,0.808,0.192,0.926,3,1,4,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea420,158,30,3,4.3,0.023622047244094488,0.012658227848101266,0,0,0,86.70500000000001,0.043,0.864,0.092,0.3804,1,0,4,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea421,499,97,5,4.154639175257732,0.02295918367346939,0.022044088176352707,0,0,0,74.63472164948456,0.0,0.789,0.211,0.9711,4,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea422,228,43,3,4.325581395348837,0.01639344262295082,0.013157894736842105,0,0,0,74.24015503875972,0.0,0.837,0.163,0.8402,2,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea423,142,22,3,5.5,0.03418803418803419,0.028169014084507043,0,0,0,53.264393939393955,0.0,0.66,0.34,0.8689,1,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea424,194,33,3,4.909090909090909,0.03821656050955414,0.02577319587628866,0,0,0,62.36090909090913,0.15,0.689,0.162,0.128,0,3,0,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea425,323,65,5,3.9846153846153847,0.032,0.015479876160990712,0,0,0,96.02461538461542,0.0,0.85,0.15,0.8674,1,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea426,999,193,9,4.181347150259067,0.010256410256410256,0.021021021021021023,0,0,0,71.97666090961428,0.083,0.805,0.111,0.6311,1,1,0,0,3,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea427,203,41,2,3.975609756097561,0.012578616352201259,0.0049261083743842365,0,0,0,76.66652439024391,0.0,0.848,0.152,0.7906,1,0,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea428,135,25,2,4.44,0.01818181818181818,0.007407407407407408,0,0,0,75.70750000000002,0.0,0.896,0.104,0.4215,1,0,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a08e0bdde971bea429,231,46,6,4.043478260869565,0.04419889502762431,0.021645021645021644,0,0,0,94.50569565217393,0.049,0.784,0.166,0.7389,2,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea42a,468,85,6,4.517647058823529,0.01856763925729443,0.014957264957264958,0,0,0,67.04877450980393,0.166,0.741,0.093,-0.8092,0,3,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea42b,191,33,2,4.818181818181818,0.012903225806451613,0.020942408376963352,0,0,0,74.72386363636366,0.0,0.74,0.26,0.8481,1,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea42c,679,132,9,4.151515151515151,0.024253731343283583,0.017673048600883652,0,0,0,75.03542735042738,0.0,0.92,0.08,0.9052,0,0,6,0,0,1,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea42d,605,113,4,4.3628318584070795,0.012396694214876033,0.01487603305785124,0,0,0,55.37894911504425,0.018,0.873,0.109,0.9073,1,1,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea42e,119,20,3,5.0,0.030612244897959183,0.01680672268907563,0,0,0,69.78500000000001,0.08,0.584,0.336,0.7902,1,0,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea42f,125,27,2,3.6666666666666665,0.041237113402061855,0.016,0,0,0,95.9991666666667,0.0,0.812,0.188,0.7003,1,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea430,212,38,3,4.605263157894737,0.0,0.014150943396226415,0,0,0,79.99234234234235,0.0,0.582,0.418,0.9694,4,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea431,114,19,2,5.052631578947368,0.021052631578947368,0.008771929824561403,0,0,0,68.0661842105263,0.0,0.708,0.292,0.7906,1,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea432,217,41,3,4.317073170731708,0.011627906976744186,0.02304147465437788,0,0,0,81.5389430894309,0.0,0.826,0.174,0.792,2,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea433,185,31,3,5.0,0.019736842105263157,0.016216216216216217,0,0,0,70.81118279569893,0.0,0.672,0.328,0.9217,2,0,5,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea434,206,37,2,4.594594594594595,0.024242424242424242,0.024271844660194174,2,0,0,82.87912162162164,0.0,0.784,0.216,0.855,1,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea435,174,31,3,4.645161290322581,0.02127659574468085,0.017241379310344827,0,0,0,76.26924731182795,0.0,0.885,0.115,0.5994,1,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea436,1701,310,16,4.490322580645161,0.014022140221402213,0.021164021164021163,0,0,0,63.269689320388366,0.078,0.762,0.16,0.9859,1,3,6,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea437,1178,230,11,4.126086956521739,0.015037593984962405,0.015280135823429542,0,0,0,77.83030964668521,0.075,0.855,0.07,0.2131,1,1,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea438,320,62,3,4.17741935483871,0.015748031496062992,0.015625,0,0,0,75.24584699453555,0.024,0.928,0.048,0.3683,0,0,5,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea439,374,68,4,4.514705882352941,0.013333333333333334,0.01871657754010695,1,0,0,70.14470588235295,0.028,0.779,0.193,0.9213,2,2,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea43a,148,30,4,3.966666666666667,0.043859649122807015,0.033783783783783786,0,0,0,89.52500000000002,0.063,0.682,0.254,0.8067,1,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea43b,431,89,8,3.853932584269663,0.024096385542168676,0.02088167053364269,0,0,0,95.73413623595506,0.146,0.806,0.048,-0.875,0,6,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea43c,266,50,3,4.34,0.01904761904761905,0.02631578947368421,0,0,0,76.55433333333335,0.038,0.905,0.057,0.2449,0,1,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea43d,109,23,1,3.782608695652174,0.03614457831325301,0.03669724770642202,0,0,0,80.49869565217392,0.094,0.66,0.247,0.5267,0,0,0,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea43e,541,100,7,4.42,0.023148148148148147,0.0166358595194085,1,0,0,71.47900000000003,0.102,0.713,0.186,0.888,3,0,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea43f,533,98,7,4.448979591836735,0.018867924528301886,0.0225140712945591,4,0,0,71.30250000000002,0.0,0.785,0.215,0.9741,2,0,4,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea440,144,26,4,4.576923076923077,0.05263157894736842,0.034722222222222224,0,0,0,76.59134615384617,0.0,0.782,0.218,0.7717,1,0,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea441,224,42,3,4.357142857142857,0.0111731843575419,0.017857142857142856,3,0,0,65.72500000000001,0.0,0.679,0.321,0.9634,2,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea442,1146,227,14,4.052863436123348,0.049162011173184354,0.019197207678883072,0,0,0,81.10650000000003,0.025,0.791,0.183,0.9918,5,0,11,0,1,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea443,153,37,2,3.1621621621621623,0.018018018018018018,0.026143790849673203,0,0,0,94.31155405405407,0.0,0.802,0.198,0.8122,0,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea444,105,19,3,4.578947368421052,0.023809523809523808,0.02857142857142857,0,0,0,68.0661842105263,0.0,0.635,0.365,0.8479,2,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea445,226,43,3,4.27906976744186,0.016574585635359115,0.01327433628318584,1,0,0,84.0773643410853,0.0,1.0,0.0,0.0,0,0,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea446,433,80,5,4.425,0.014450867052023121,0.018475750577367205,1,0,0,74.27000000000001,0.0,0.824,0.176,0.9436,2,0,4,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea447,133,26,2,4.153846153846154,0.01904761904761905,0.022556390977443608,0,0,0,92.77076923076925,0.0,0.647,0.353,0.9001,2,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea448,153,26,4,4.923076923076923,0.0,0.026143790849673203,0,0,0,73.33750000000002,0.085,0.64,0.275,0.7587,2,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea449,212,44,4,3.840909090909091,0.024242424242424242,0.018867924528301886,0,0,0,93.76545454545456,0.026,0.922,0.052,0.2846,1,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea44a,207,38,5,4.473684210526316,0.030864197530864196,0.03864734299516908,3,0,0,76.97144736842105,0.0,0.589,0.411,0.9669,4,0,5,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea44b,171,37,3,3.6486486486486487,0.022900763358778626,0.023391812865497075,0,0,0,98.28423423423425,0.0,0.8,0.2,0.7371,3,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea44c,210,43,2,3.9069767441860463,0.012121212121212121,0.014285714285714285,0,0,0,80.73808139534886,0.074,0.802,0.123,0.5267,1,0,3,0,1,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea44d,1451,277,23,4.241877256317689,0.022084805653710248,0.029634734665747762,1,2,0,82.96905034324945,0.019,0.794,0.187,0.9957,4,0,7,0,3,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea44e,122,23,2,4.3478260869565215,0.02040816326530612,0.01639344262295082,0,0,0,84.8146739130435,0.0,0.609,0.391,0.9042,2,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea44f,189,38,4,4.0,0.0547945205479452,0.031746031746031744,0,0,0,92.55565789473684,0.0,0.861,0.139,0.7003,0,0,2,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea450,1193,237,11,4.037974683544304,0.02025586353944563,0.01592623637887678,0,0,0,75.00694144838214,0.096,0.839,0.065,-0.7965,1,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea451,423,82,5,4.170731707317073,0.024242424242424242,0.02364066193853428,0,2,0,78.63644444444444,0.0,0.892,0.108,0.8627,1,0,3,0,0,1,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea452,209,41,4,4.121951219512195,0.04242424242424243,0.019138755980861243,1,0,0,87.07027439024391,0.0,0.783,0.217,0.8503,0,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea453,202,37,1,4.486486486486487,0.006172839506172839,0.019801980198019802,0,0,0,40.448529411764724,0.032,0.469,0.499,0.9833,7,0,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea454,310,53,2,4.867924528301887,0.012,0.025806451612903226,0,0,0,61.81674528301889,0.038,0.74,0.222,0.8934,1,0,3,0,1,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea455,334,64,2,4.234375,0.007518796992481203,0.014970059880239521,0,0,0,65.96125000000002,0.038,0.807,0.155,0.8674,2,0,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea456,251,46,2,4.478260869565218,0.01990049751243781,0.01195219123505976,0,0,0,69.46391304347827,0.0,0.732,0.268,0.9467,1,1,1,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea457,392,75,4,4.24,0.06109324758842444,0.017857142857142856,0,0,0,76.01966216216218,0.017,0.896,0.087,0.765,2,2,3,0,0,0,Hikkaduwa Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.1407,80.0989
691e19a28e0bdde971bea458,455,89,6,4.123595505617978,0.028089887640449437,0.017582417582417582,1,0,0,76.7611891385768,0.02,0.742,0.238,0.9735,3,1,2,0,2,0,Jungle Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.012,80.228
691e19a28e0bdde971bea459,131,27,1,3.888888888888889,0.0297029702970297,0.030534351145038167,0,0,0,76.03,0.0,0.838,0.162,0.5927,2,0,0,0,0,0,Jungle Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.012,80.228
691e19a28e0bdde971bea45a,162,30,3,4.433333333333334,0.023076923076923078,0.018518518518518517,0,0,0,78.24500000000002,0.0,0.788,0.212,0.8201,2,0,2,0,1,1,Jungle Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.012,80.228
691e19a28e0bdde971bea45b,251,49,2,4.142857142857143,0.020100502512562814,0.01593625498007968,0,0,0,71.46954081632654,0.183,0.728,0.09,-0.817,3,0,2,0,1,0,Jungle Beach,Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6.012,80.228
